student,currProb,course,session,priorTutorAction,reward
003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0.0
003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0.0
003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0.0
003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.07142857
003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0
003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0
003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0
003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0
003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0
003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0
003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.5810811
003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368
003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0
003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.26507302
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.64112344
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0
003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.026828435
003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0
003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0
003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.64172964
003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0
003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368
003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0
003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0
003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.04157452
003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0
003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0
003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071
003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0.0
003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.52843273
003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0.0
003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.1086808
003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0.0
003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0.0
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.79593948
0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0.0
0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0.0
0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.34210526
0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0
0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0
0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977
0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0
0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0
0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.9641021
0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0
0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0
0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.2330097
0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0
0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0
0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.0861244
0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0
0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0
0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.9085543
0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368
0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.71384343
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0
0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.40980664
0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0
0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.55686546
0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.07142857
0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0
0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0
0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0.0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.55263158
0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0.0
0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.62826183
0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0
0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.83291181
0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0
0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.32871012
0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0
0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0
0047-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,-33.57142857
0047-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0
0047-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,6.-1.4.1,226-001-BARNES-F14,3,PS,0.0
0047-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,0.0
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,7.027027027
004a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
004a-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0.0
004a-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0.0
004a-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-73.02631579
004a-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0.0
004a-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0.0
004a-F14,2.1.3.0,226-001-BARNES-F14,4,PS,82.77421495
004a-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0.0
004a-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0.0
004a-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071
004a-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0.0
004a-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0.0
004a-F14,4.1.3.0,226-001-BARNES-F14,5,PS,134.7572816
004a-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0.0
004a-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0.0
004a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0
004a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-89.90654206
004b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
004b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
004b-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
004b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789
004b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0
004b-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0.0
004b-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-26.27045555
004b-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0.0
004b-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0.0
004b-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0.0
004b-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,33.4841629
004b-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0.0
004b-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0.0
004b-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-19.09340659
004b-F14,5.-1.1.0,226-001-BARNES-F14,6,PS,0.0
004b-F14,5.-1.2.0,226-001-BARNES-F14,6,WE,0.0
004b-F14,5.-1.3.0,226-001-BARNES-F14,6,WE,0.0
004b-F14,5.-1.4.0,226-001-BARNES-F14,6,PS,-70.35714286
004b-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0.0
004b-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0.0
004b-F14,6.1.3.0,226-001-BARNES-F14,6,PS,171.7757009
004d-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
004d-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0.0
004d-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0.0
004d-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789
004d-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0
004d-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0
004d-F14,2.1.3.0,226-001-BARNES-F14,2,PS,85.49425033
004d-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0
004d-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0.0
004d-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-95.69225749
004d-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0
004d-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0
004d-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0.0
004d-F14,4.-1.3.1,226-001-BARNES-F14,3,PS,0.0
004d-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,-3.46740638
004d-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0.0
004d-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0
004d-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.0
004d-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0.0
004d-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,46.42857143
004d-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0
004d-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0.0
004d-F14,6.1.3.0,226-001-BARNES-F14,6,PS,56.77570093
004e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
004e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
004e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
004e-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368
004e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0
004e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0
004e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875
004e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0
004e-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0
004e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.75434446
004e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0.0
004e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0.0
004e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-61.19972261
004e-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0.0
004e-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0.0
004e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,70.71428571
004e-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0
004e-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0.0
004e-F14,6.1.3.0,226-001-BARNES-F14,2,PS,-6.728971963
004f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
004f-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
004f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0.0
004f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-96.71052632
004f-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0.0
004f-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0.0
004f-F14,2.-1.3.0,226-001-BARNES-F14,2,WE,0.0
004f-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,27.03310696
004f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0.0
004f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0
004f-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0.0
004f-F14,3.-1.1.0,226-001-BARNES-F14,3,PS,0.0
004f-F14,3.-1.1.1,226-001-BARNES-F14,3,PS,0.0
004f-F14,3.-1.4.1,226-001-BARNES-F14,3,PS,-289.4505495
0051-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368
0051-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875
0051-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-75.30390797
0051-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,4.1.3.0,226-001-BARNES-F14,1,PS,107.5728155
0051-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-19.33014354
0051-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0.0
0051-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0.0
0051-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0.0
0051-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0.0
0051-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,-59.58877538
0053-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
0053-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
0053-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
0053-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368
0053-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0
0053-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0
0053-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875
0053-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0
0053-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0
0053-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.75434446
0053-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0.0
0053-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0.0
0053-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-92.44972261
0053-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0
0053-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0
0053-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-3.49025974
0053-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0
0053-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0
0053-F14,6.1.3.0,226-001-BARNES-F14,3,PS,50.12744265
0054-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
0054-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
0054-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
0054-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368
0054-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0.0
0054-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0.0
0054-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875
0054-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0.0
0054-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0.0
0054-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.75434446
0054-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0.0
0054-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0.0
0054-F14,4.1.3.0,226-001-BARNES-F14,2,PS,9.514563107
0054-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0.0
0054-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0.0
0054-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-81.53110048
0054-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0.0
0054-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0.0
0054-F14,6.1.3.0,226-001-BARNES-F14,2,PS,53.30680141
0055-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
0055-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
0055-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
0055-F14,1.0.4.0,226-001-BARNES-F14,3,PS,40.78947368
0055-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0
0055-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0.0
0055-F14,2.1.3.0,226-001-BARNES-F14,3,PS,26.94161875
0055-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0.0
0055-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0.0
0055-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-15.10973321
0055-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0
0055-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0
0055-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-51.01421637
0055-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0
0055-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0
0055-F14,5.1.3.0,226-001-BARNES-F14,3,PS,59.92395762
0055-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0.0
0055-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0.0
0055-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-4.708670572
0057-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
0057-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
0057-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
0057-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368
0057-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0
0057-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0
0057-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.71384343
0057-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0.0
0057-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0.0
0057-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0
0057-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,0.0
0057-F14,3.-1.2.0,226-001-BARNES-F14,4,PS,0.0
0057-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,-129.0756303
0057-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0.0
0057-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0.0
0057-F14,4.1.3.0,226-001-BARNES-F14,5,PS,82.85714286
0057-F14,5.1.1.0,226-001-BARNES-F14,5,PS,0.0
0057-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0.0
0057-F14,5.1.3.0,226-001-BARNES-F14,5,PS,-27.54613807
0057-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0.0
0057-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0
0057-F14,6.1.3.0,226-001-BARNES-F14,5,PS,89.36189241
005f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
005f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
005f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
005f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368
005f-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0.0
005f-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0.0
005f-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875
005f-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0
005f-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0.0
005f-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0.0
005f-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0.0
005f-F14,3.-1.1.0,226-001-BARNES-F14,2,PS,0.0
005f-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,-78.28054299
005f-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0.0
005f-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0.0
005f-F14,4.1.3.0,226-001-BARNES-F14,3,PS,71.08516484
005f-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0.0
005f-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0.0
005f-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0.995386193
005f-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0.0
005f-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0.0
005f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,-85.08250235
0060-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0.0
0060-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0.0
0060-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0.0
0060-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-17.76315789
0060-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0.0
0060-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0.0
0060-F14,2.1.3.0,226-001-BARNES-F14,4,PS,-17.02675807
0060-F14,3.1.1.0,226-001-BARNES-F14,5,PS,0.0
0060-F14,3.1.2.0,226-001-BARNES-F14,5,WE,0.0
0060-F14,3.1.3.0,226-001-BARNES-F14,5,PS,15.566615
0060-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0.0
0060-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0.0
0060-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-20.24098474
0060-F14,5.1.1.0,226-001-BARNES-F14,5,WE,0.0
0060-F14,5.1.2.0,226-001-BARNES-F14,5,PS,0.0
0060-F14,5.1.3.0,226-001-BARNES-F14,5,PS,72.28725222
0060-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0.0
0060-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0.0
0060-F14,6.1.3.0,226-001-BARNES-F14,5,PS,1.569556857
0062-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0.0
0062-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0.0
0062-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0.0
0062-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-82.89473684
0062-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0.0
0062-F14,2.1.2.0,226-001-BARNES-F14,1,PS,0.0
0062-F14,2.1.3.0,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.1.2.0,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.-1.4.1,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0.0
0062-F14,2.-1.2.1,226-001-BARNES-F14,2,PS,0.0
