student,currProb,course,session,priorTutorAction,reward,Level,probDiff
003a-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,5,1
003a-F14,5.1.3.0,226-001-BARNES-F14,4,PS,-5.929596719,5,1
003a-F14,6.1.1.0,226-001-BARNES-F14,5,PS,0,6,1
003a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,6,1
003a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,6.430264276,6,1
003b-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
003b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
003b-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
003b-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-94.73684211,1,0
003b-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,2,1
003b-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
003b-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-5.263157895,2,1
003b-F14,3.-1.1.0,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,3.-1.2.0,226-001-BARNES-F14,1,WE,0,3,-1
003b-F14,3.-1.3.0,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,3.-1.4.1,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,3.-1.4.0,226-001-BARNES-F14,1,PS,0,3,-1
003b-F14,4.-1.1.0,226-001-BARNES-F14,1,WE,0,4,-1
003b-F14,4.-1.2.0,226-001-BARNES-F14,1,PS,0,4,-1
003b-F14,4.-1.2.1,226-001-BARNES-F14,1,PS,0,4,-1
003b-F14,4.-1.3.0,226-001-BARNES-F14,1,WE,0,4,-1
003b-F14,4.-1.4.0,226-001-BARNES-F14,1,PS,68.57142857,4,-1
003b-F14,5.1.1.0,226-001-BARNES-F14,1,PS,0,5,1
003b-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,5,1
003b-F14,5.1.3.0,226-001-BARNES-F14,1,PS,0,5,1
003b-F14,5.-1.1.0,226-001-BARNES-F14,1,PS,0,5,-1
003b-F14,5.-1.3.0,226-001-BARNES-F14,1,PS,0,5,-1
003b-F14,5.-1.4.0,226-001-BARNES-F14,1,PS,-56.07142857,5,-1
003b-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,6,1
003b-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,6,1
003b-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,6,1
003b-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,6,-1
003b-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,6,-1
003b-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0,6,-1
003b-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,108.5810811,6,-1
003e-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
003e-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
003e-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
003e-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,1,0
003e-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
003e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
003e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,2,1
003e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
003e-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,3,1
003e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-43.26507302,3,1
003e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,4,1
003e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,4,1
003e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,14.64112344,4,1
003e-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,5,1
003e-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,5,1
003e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,9.026828435,5,1
003e-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,6,1
003e-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,6,1
003e-F14,6.1.3.0,226-001-BARNES-F14,3,PS,23.64172964,6,1
003f-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
003f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
003f-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
003f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0,1,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,1,0
003f-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,1,0
003f-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,1,0
003f-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
003f-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
003f-F14,2.1.3.0,226-001-BARNES-F14,2,PS,-31.04157452,2,1
003f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,3,1
003f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,3,1
003f-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071,3,1
003f-F14,4.1.1.0,226-001-BARNES-F14,4,PS,0,4,1
003f-F14,4.1.2.0,226-001-BARNES-F14,4,WE,0,4,1
003f-F14,4.1.3.0,226-001-BARNES-F14,4,PS,0,4,1
003f-F14,4.-1.3.0,226-001-BARNES-F14,4,PS,0,4,-1
003f-F14,4.-1.4.0,226-001-BARNES-F14,4,PS,-59.52843273,4,-1
003f-F14,5.1.1.0,226-001-BARNES-F14,4,PS,0,5,1
003f-F14,5.1.2.0,226-001-BARNES-F14,4,WE,0,5,1
003f-F14,5.1.3.0,226-001-BARNES-F14,4,PS,127.1086808,5,1
003f-F14,6.1.1.0,226-001-BARNES-F14,4,WE,0,6,1
003f-F14,6.1.3.0,226-001-BARNES-F14,4,PS,0,6,1
003f-F14,6.-1.3.0,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.0,226-001-BARNES-F14,4,PS,0,6,-1
003f-F14,6.-1.4.1,226-001-BARNES-F14,4,PS,-65.79593948,6,-1
0044-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
0044-F14,1.0.2.0,226-001-BARNES-F14,2,WE,0,1,0
0044-F14,1.0.3.0,226-001-BARNES-F14,2,PS,0,1,0
0044-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-49.34210526,1,0
0044-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
0044-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
0044-F14,2.1.3.0,226-001-BARNES-F14,2,PS,117.0731977,2,1
0044-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,3,1
0044-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,3,1
0044-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-119.9641021,3,1
0044-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,4,1
0044-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,4,1
0044-F14,4.1.3.0,226-001-BARNES-F14,2,PS,152.2330097,4,1
0044-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,5,1
0044-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,5,1
0044-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-158.0861244,5,1
0044-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,6,1
0044-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0,6,1
0044-F14,6.1.3.0,226-001-BARNES-F14,2,PS,114.9085543,6,1
0045-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
0045-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
0045-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
0045-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,1,0
0045-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
0045-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
0045-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.71384343,2,1
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,1
0045-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1
0045-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,1
0045-F14,3.1.1.0,226-001-BARNES-F14,1,PS,61.40980664,3,1
0045-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,4,1
0045-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,4,1
0045-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-16.55686546,4,1
0045-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,5,1
0045-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,5,1
0045-F14,5.1.3.0,226-001-BARNES-F14,1,PS,26.07142857,5,1
0045-F14,6.1.1.0,226-001-BARNES-F14,1,WE,0,6,1
0045-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,6,1
0045-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,6,1
0047-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
0047-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,2,PS,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.4.0,226-001-BARNES-F14,3,PS,0,1,0
0047-F14,1.0.3.0,226-001-BARNES-F14,3,PS,-58.55263158,1,0
0047-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0,2,1
0047-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,2,1
0047-F14,2.1.3.0,226-001-BARNES-F14,3,PS,87.62826183,2,1
0047-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0,3,1
0047-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,3,1
0047-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-63.83291181,3,1
0047-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,4,1
0047-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,4,1
0047-F14,4.1.3.0,226-001-BARNES-F14,3,PS,28.32871012,4,1
0047-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,5,1
0047-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,5,1
0047-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,5,1
0047-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,0,5,-1
0047-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,-33.57142857,5,-1
0047-F14,6.1.1.0,226-001-BARNES-F14,3,WE,0,6,1
0047-F14,6.1.2.0,226-001-BARNES-F14,3,PS,0,6,1
0047-F14,6.1.3.0,226-001-BARNES-F14,3,PS,0,6,1
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,0,6,-1
0047-F14,6.-1.4.1,226-001-BARNES-F14,3,PS,0,6,-1
0047-F14,6.-1.4.0,226-001-BARNES-F14,3,PS,0,6,-1
0047-F14,6.-1.3.0,226-001-BARNES-F14,3,PS,7.027027027,6,-1
004a-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
004a-F14,1.0.2.0,226-001-BARNES-F14,3,WE,0,1,0
004a-F14,1.0.3.0,226-001-BARNES-F14,3,PS,0,1,0
004a-F14,1.0.4.0,226-001-BARNES-F14,3,PS,-73.02631579,1,0
004a-F14,2.1.1.0,226-001-BARNES-F14,4,PS,0,2,1
004a-F14,2.1.2.0,226-001-BARNES-F14,4,WE,0,2,1
004a-F14,2.1.3.0,226-001-BARNES-F14,4,PS,82.77421495,2,1
004a-F14,3.1.1.0,226-001-BARNES-F14,4,WE,0,3,1
004a-F14,3.1.2.0,226-001-BARNES-F14,4,WE,0,3,1
004a-F14,3.1.3.0,226-001-BARNES-F14,4,PS,-44.50518071,3,1
004a-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,4,1
004a-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,4,1
004a-F14,4.1.3.0,226-001-BARNES-F14,5,PS,134.7572816,4,1
004a-F14,5.1.3.0,226-001-BARNES-F14,5,PS,0,5,1
004a-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0,6,1
004a-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,6,1
004a-F14,6.1.3.0,226-001-BARNES-F14,5,PS,-89.90654206,6,1
004b-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
004b-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
004b-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
004b-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789,1,0
004b-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
004b-F14,2.1.2.0,226-001-BARNES-F14,5,WE,0,2,1
004b-F14,2.1.3.0,226-001-BARNES-F14,5,PS,-26.27045555,2,1
004b-F14,3.-1.1.0,226-001-BARNES-F14,5,WE,0,3,-1
004b-F14,3.-1.2.0,226-001-BARNES-F14,5,WE,0,3,-1
004b-F14,3.-1.3.0,226-001-BARNES-F14,5,PS,0,3,-1
004b-F14,3.-1.4.0,226-001-BARNES-F14,5,PS,33.4841629,3,-1
004b-F14,4.1.1.0,226-001-BARNES-F14,5,PS,0,4,1
004b-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,4,1
004b-F14,4.1.3.0,226-001-BARNES-F14,5,PS,-19.09340659,4,1
004b-F14,5.-1.1.0,226-001-BARNES-F14,6,PS,0,5,-1
004b-F14,5.-1.2.0,226-001-BARNES-F14,6,WE,0,5,-1
004b-F14,5.-1.3.0,226-001-BARNES-F14,6,WE,0,5,-1
004b-F14,5.-1.4.0,226-001-BARNES-F14,6,PS,-70.35714286,5,-1
004b-F14,6.1.1.0,226-001-BARNES-F14,6,PS,0,6,1
004b-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0,6,1
004b-F14,6.1.3.0,226-001-BARNES-F14,6,PS,171.7757009,6,1
004d-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
004d-F14,1.0.2.0,226-001-BARNES-F14,2,PS,0,1,0
004d-F14,1.0.3.0,226-001-BARNES-F14,2,WE,0,1,0
004d-F14,1.0.4.0,226-001-BARNES-F14,2,PS,-17.76315789,1,0
004d-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
004d-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
004d-F14,2.1.3.0,226-001-BARNES-F14,2,PS,85.49425033,2,1
004d-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
004d-F14,3.1.2.0,226-001-BARNES-F14,2,WE,0,3,1
004d-F14,3.1.3.0,226-001-BARNES-F14,2,PS,-95.69225749,3,1
004d-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,4,1
004d-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,4,1
004d-F14,4.1.3.0,226-001-BARNES-F14,2,PS,0,4,1
004d-F14,4.-1.3.1,226-001-BARNES-F14,3,PS,0,4,-1
004d-F14,4.-1.4.0,226-001-BARNES-F14,3,PS,-3.46740638,4,-1
004d-F14,5.1.1.0,226-001-BARNES-F14,3,PS,0,5,1
004d-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,5,1
004d-F14,5.1.3.0,226-001-BARNES-F14,3,PS,0,5,1
004d-F14,5.-1.3.0,226-001-BARNES-F14,3,PS,0,5,-1
004d-F14,5.-1.4.0,226-001-BARNES-F14,3,PS,46.42857143,5,-1
004d-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,6,1
004d-F14,6.1.2.0,226-001-BARNES-F14,6,WE,0,6,1
004d-F14,6.1.3.0,226-001-BARNES-F14,6,PS,56.77570093,6,1
004e-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
004e-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
004e-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
004e-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,1,0
004e-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
004e-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
004e-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,2,1
004e-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
004e-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,3,1
004e-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.75434446,3,1
004e-F14,4.1.1.0,226-001-BARNES-F14,2,PS,0,4,1
004e-F14,4.1.2.0,226-001-BARNES-F14,2,WE,0,4,1
004e-F14,4.1.3.0,226-001-BARNES-F14,2,PS,-61.19972261,4,1
004e-F14,5.1.1.0,226-001-BARNES-F14,2,WE,0,5,1
004e-F14,5.1.2.0,226-001-BARNES-F14,2,PS,0,5,1
004e-F14,5.1.3.0,226-001-BARNES-F14,2,PS,70.71428571,5,1
004e-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,6,1
004e-F14,6.1.2.0,226-001-BARNES-F14,2,WE,0,6,1
004e-F14,6.1.3.0,226-001-BARNES-F14,2,PS,-6.728971963,6,1
004f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
004f-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
004f-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0,1,0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,0,1,0
004f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
004f-F14,1.0.4.0,226-001-BARNES-F14,1,PS,-96.71052632,1,0
004f-F14,2.-1.1.0,226-001-BARNES-F14,2,WE,0,2,-1
004f-F14,2.-1.2.0,226-001-BARNES-F14,2,PS,0,2,-1
004f-F14,2.-1.3.0,226-001-BARNES-F14,2,WE,0,2,-1
004f-F14,2.-1.4.0,226-001-BARNES-F14,2,PS,27.03310696,2,-1
004f-F14,3.1.1.0,226-001-BARNES-F14,2,PS,0,3,1
004f-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,3,1
004f-F14,3.1.3.0,226-001-BARNES-F14,3,PS,0,3,1
004f-F14,3.-1.1.0,226-001-BARNES-F14,3,PS,0,3,-1
004f-F14,3.-1.1.1,226-001-BARNES-F14,3,PS,0,3,-1
004f-F14,3.-1.4.1,226-001-BARNES-F14,3,PS,59.12796881,3,-1
0051-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
0051-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
0051-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
0051-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,1,0
0051-F14,2.1.1.0,226-001-BARNES-F14,1,PS,0,2,1
0051-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
0051-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,2,1
0051-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0,3,1
0051-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0,3,1
0051-F14,3.1.3.0,226-001-BARNES-F14,1,PS,-75.30390797,3,1
0051-F14,4.1.1.0,226-001-BARNES-F14,1,WE,0,4,1
0051-F14,4.1.2.0,226-001-BARNES-F14,1,PS,0,4,1
0051-F14,4.1.3.0,226-001-BARNES-F14,1,PS,107.5728155,4,1
0051-F14,5.1.1.0,226-001-BARNES-F14,1,WE,0,5,1
0051-F14,5.1.2.0,226-001-BARNES-F14,1,WE,0,5,1
0051-F14,5.1.3.0,226-001-BARNES-F14,1,PS,-19.33014354,5,1
0051-F14,6.1.1.0,226-001-BARNES-F14,1,PS,0,6,1
0051-F14,6.1.2.0,226-001-BARNES-F14,1,WE,0,6,1
0051-F14,6.1.3.0,226-001-BARNES-F14,1,PS,0,6,1
0051-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,0,6,-1
0051-F14,6.-1.4.0,226-001-BARNES-F14,1,PS,0,6,-1
0051-F14,6.-1.4.1,226-001-BARNES-F14,1,PS,0,6,-1
0051-F14,6.-1.3.0,226-001-BARNES-F14,1,PS,0,6,-1
0051-F14,6.-1.3.1,226-001-BARNES-F14,1,PS,-59.58877538,6,-1
0053-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
0053-F14,1.0.2.0,226-001-BARNES-F14,1,PS,0,1,0
0053-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
0053-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,1,0
0053-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
0053-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
0053-F14,2.1.3.0,226-001-BARNES-F14,1,PS,26.94161875,2,1
0053-F14,3.1.1.0,226-001-BARNES-F14,1,PS,0,3,1
0053-F14,3.1.2.0,226-001-BARNES-F14,1,WE,0,3,1
0053-F14,3.1.3.0,226-001-BARNES-F14,1,PS,22.75434446,3,1
0053-F14,4.1.1.0,226-001-BARNES-F14,1,PS,0,4,1
0053-F14,4.1.2.0,226-001-BARNES-F14,1,WE,0,4,1
0053-F14,4.1.3.0,226-001-BARNES-F14,1,PS,-92.44972261,4,1
0053-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,5,1
0053-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,5,1
0053-F14,5.1.3.0,226-001-BARNES-F14,3,PS,-3.49025974,5,1
0053-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,6,1
0053-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,6,1
0053-F14,6.1.3.0,226-001-BARNES-F14,3,PS,50.12744265,6,1
0054-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
0054-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
0054-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
0054-F14,1.0.4.0,226-001-BARNES-F14,2,PS,40.78947368,1,0
0054-F14,2.1.1.0,226-001-BARNES-F14,2,PS,0,2,1
0054-F14,2.1.2.0,226-001-BARNES-F14,2,WE,0,2,1
0054-F14,2.1.3.0,226-001-BARNES-F14,2,PS,26.94161875,2,1
0054-F14,3.1.1.0,226-001-BARNES-F14,2,WE,0,3,1
0054-F14,3.1.2.0,226-001-BARNES-F14,2,PS,0,3,1
0054-F14,3.1.3.0,226-001-BARNES-F14,2,PS,22.75434446,3,1
0054-F14,4.1.1.0,226-001-BARNES-F14,2,WE,0,4,1
0054-F14,4.1.2.0,226-001-BARNES-F14,2,PS,0,4,1
0054-F14,4.1.3.0,226-001-BARNES-F14,2,PS,9.514563107,4,1
0054-F14,5.1.1.0,226-001-BARNES-F14,2,PS,0,5,1
0054-F14,5.1.2.0,226-001-BARNES-F14,2,WE,0,5,1
0054-F14,5.1.3.0,226-001-BARNES-F14,2,PS,-81.53110048,5,1
0054-F14,6.1.1.0,226-001-BARNES-F14,2,WE,0,6,1
0054-F14,6.1.2.0,226-001-BARNES-F14,2,PS,0,6,1
0054-F14,6.1.3.0,226-001-BARNES-F14,2,PS,53.30680141,6,1
0055-F14,1.0.1.0,226-001-BARNES-F14,1,WE,0,1,0
0055-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
0055-F14,1.0.3.0,226-001-BARNES-F14,1,PS,0,1,0
0055-F14,1.0.4.0,226-001-BARNES-F14,3,PS,40.78947368,1,0
0055-F14,2.1.1.0,226-001-BARNES-F14,3,PS,0,2,1
0055-F14,2.1.2.0,226-001-BARNES-F14,3,WE,0,2,1
0055-F14,2.1.3.0,226-001-BARNES-F14,3,PS,26.94161875,2,1
0055-F14,3.1.1.0,226-001-BARNES-F14,3,PS,0,3,1
0055-F14,3.1.2.0,226-001-BARNES-F14,3,WE,0,3,1
0055-F14,3.1.3.0,226-001-BARNES-F14,3,PS,-15.10973321,3,1
0055-F14,4.1.1.0,226-001-BARNES-F14,3,PS,0,4,1
0055-F14,4.1.2.0,226-001-BARNES-F14,3,WE,0,4,1
0055-F14,4.1.3.0,226-001-BARNES-F14,3,PS,-51.01421637,4,1
0055-F14,5.1.1.0,226-001-BARNES-F14,3,WE,0,5,1
0055-F14,5.1.2.0,226-001-BARNES-F14,3,WE,0,5,1
0055-F14,5.1.3.0,226-001-BARNES-F14,3,PS,59.92395762,5,1
0055-F14,6.1.1.0,226-001-BARNES-F14,3,PS,0,6,1
0055-F14,6.1.2.0,226-001-BARNES-F14,3,WE,0,6,1
0055-F14,6.1.3.0,226-001-BARNES-F14,3,PS,-4.708670572,6,1
0057-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
0057-F14,1.0.2.0,226-001-BARNES-F14,1,WE,0,1,0
0057-F14,1.0.3.0,226-001-BARNES-F14,1,WE,0,1,0
0057-F14,1.0.4.0,226-001-BARNES-F14,1,PS,40.78947368,1,0
0057-F14,2.1.1.0,226-001-BARNES-F14,1,WE,0,2,1
0057-F14,2.1.2.0,226-001-BARNES-F14,1,WE,0,2,1
0057-F14,2.1.3.0,226-001-BARNES-F14,1,PS,-11.71384343,2,1
0057-F14,3.1.1.0,226-001-BARNES-F14,1,WE,0,3,1
0057-F14,3.1.2.0,226-001-BARNES-F14,1,PS,0,3,1
0057-F14,3.1.3.0,226-001-BARNES-F14,1,PS,0,3,1
0057-F14,3.-1.4.0,226-001-BARNES-F14,3,PS,0,3,-1
0057-F14,3.-1.2.0,226-001-BARNES-F14,4,PS,0,3,-1
0057-F14,3.-1.3.0,226-001-BARNES-F14,4,PS,-129.0756303,3,-1
0057-F14,4.1.1.0,226-001-BARNES-F14,5,WE,0,4,1
0057-F14,4.1.2.0,226-001-BARNES-F14,5,WE,0,4,1
0057-F14,4.1.3.0,226-001-BARNES-F14,5,PS,82.85714286,4,1
0057-F14,5.1.1.0,226-001-BARNES-F14,5,PS,0,5,1
0057-F14,5.1.2.0,226-001-BARNES-F14,5,WE,0,5,1
0057-F14,5.1.3.0,226-001-BARNES-F14,5,PS,-27.54613807,5,1
0057-F14,6.1.1.0,226-001-BARNES-F14,5,WE,0,6,1
0057-F14,6.1.2.0,226-001-BARNES-F14,5,WE,0,6,1
0057-F14,6.1.3.0,226-001-BARNES-F14,5,PS,89.36189241,6,1
005f-F14,1.0.1.0,226-001-BARNES-F14,1,PS,0,1,0
